episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,states_visited
1,13,0,0,4,2,-5.88,0.2998,1,0,175
2,98,2,2,33,11,-4.13,0.2997,1,0,175
3,8,0,0,5,1,-4.53,0.2995,1,0,175
4,14,0,0,7,2,-4.69,0.2993,1,0,175
5,7,0,0,6,1,-3.72,0.2992,1,0,175
6,23,0,0,9,3,-5.23,0.299,1,0,175
7,23,0,0,8,3,-6.48,0.2988,1,0,175
8,14,0,0,7,2,-4.04,0.2987,1,0,175
9,13,0,0,6,2,-5.83,0.2985,1,0,175
10,48,1,1,20,6,-4.38,0.2983,1,0,175
11,21,0,0,9,3,-4.61,0.2982,1,0,175
12,6,0,0,3,1,-4.21,0.298,1,0,175
13,60,1,1,22,7,-2.65,0.2978,1,0,175
14,7,0,0,1,1,-6.32,0.2977,1,0,175
15,17,0,0,5,2,-7.27,0.2975,1,0,175
16,6,0,0,4,1,-4.51,0.2973,1,0,175
17,8,0,0,3,1,-5.23,0.2972,1,0,175
18,23,0,0,11,3,-5.08,0.297,1,0,175
19,9,0,0,4,1,-4.89,0.2968,1,0,175
20,14,0,0,5,2,-5.84,0.2967,1,0,175
21,35,0,0,6,3,-5.45,0.2965,1,0,175
22,13,0,0,6,2,-5.48,0.2963,1,0,175
23,13,0,0,5,2,-5.33,0.2962,1,0,175
24,17,0,0,6,2,-4.12,0.296,1,0,175
25,8,0,0,2,1,-5.53,0.2958,1,0,175
26,6,0,0,3,1,-5.21,0.2957,1,0,175
27,7,0,0,5,1,-3.67,0.2955,1,0,175
28,5,0,0,4,1,-4.45,0.2953,1,0,175
29,94,2,2,32,12,-1.39,0.2952,1,0,175
30,28,0,0,4,3,-7.08,0.295,1,0,175
31,35,0,0,14,5,-4.9,0.2948,1,0,175
32,17,0,0,6,2,-5.32,0.2947,1,0,175
33,21,1,1,10,3,-2.91,0.2945,1,0,175
34,55,1,1,24,7,-3.0,0.2943,1,0,175
35,13,0,0,6,2,-5.93,0.2942,1,0,175
36,67,1,1,21,7,-3.37,0.294,1,0,177
37,20,0,0,8,3,-4.9,0.2938,1,0,177
38,21,0,0,11,3,-4.31,0.2937,1,0,177
39,25,0,0,9,3,-4.65,0.2935,1,0,177
40,41,0,0,16,5,-4.16,0.2933,1,0,177
41,24,0,0,14,3,-4.59,0.2932,1,0,177
42,23,0,0,8,3,-6.08,0.293,1,0,177
43,8,0,0,5,1,-4.63,0.2928,1,0,177
44,7,0,0,6,1,-3.82,0.2927,1,0,177
45,29,1,1,13,4,-3.94,0.2925,1,0,177
46,82,2,2,19,9,-5.27,0.2923,1,0,177
47,26,0,0,9,3,-5.26,0.2922,1,0,177
48,13,0,0,5,2,-4.78,0.292,1,0,177
49,23,0,0,8,3,-5.53,0.2918,1,0,177
50,17,0,0,4,2,-6.12,0.2917,1,0,177
51,30,1,1,9,4,-7.15,0.2915,1,0,177
52,8,0,0,5,1,-4.63,0.2913,1,0,177
53,52,1,1,23,7,-2.22,0.2912,1,0,177
54,23,0,0,12,2,-4.13,0.291,1,0,177
55,24,0,0,11,3,-4.99,0.2908,1,0,177
56,8,0,0,4,1,-4.48,0.2907,1,0,177
57,21,0,0,11,3,-4.66,0.2905,1,0,177
58,91,2,2,18,9,-6.91,0.2903,1,0,178
59,9,0,0,3,1,-5.09,0.2902,1,0,178
60,9,0,0,6,1,-5.19,0.29,1,0,178
61,16,0,0,9,2,-4.11,0.2898,1,0,178
62,6,0,0,2,1,-4.51,0.2897,1,0,178
63,23,0,0,7,3,-6.73,0.2895,1,0,178
64,80,0,0,17,7,-6.25,0.2893,1,0,178
65,7,0,0,4,1,-4.87,0.2892,1,0,178
66,36,1,1,14,4,-3.36,0.289,1,0,178
67,66,1,1,29,8,-1.71,0.2888,1,0,179
68,56,0,0,18,7,-8.96,0.2887,1,0,180
69,24,1,1,9,3,-5.59,0.2885,1,0,180
70,71,0,0,18,6,-5.41,0.2883,1,0,180
71,15,0,0,7,2,-6.1,0.2882,1,0,180
72,8,0,0,5,1,-4.98,0.288,1,0,180
73,15,0,0,5,2,-5.8,0.2878,1,0,180
74,47,0,0,24,6,-1.67,0.2877,1,0,180
75,66,4,4,22,7,-1.51,0.2875,1,0,180
76,15,0,0,5,2,-5.25,0.2873,1,0,180
77,27,0,0,6,3,-6.77,0.2872,1,0,180
78,71,1,1,19,7,-3.76,0.287,1,0,180
79,6,0,0,3,1,-5.21,0.2868,1,0,180
80,15,0,0,8,2,-4.75,0.2867,1,0,180
81,7,0,0,3,1,-5.72,0.2865,1,0,180
82,29,0,0,10,4,-6.34,0.2863,1,0,180
83,36,0,0,11,4,-8.31,0.2862,1,0,180
84,9,0,0,4,1,-3.89,0.286,1,0,180
85,13,0,0,5,2,-5.78,0.2858,1,0,180
86,5,0,0,4,1,-4.9,0.2857,1,0,180
87,23,0,0,7,3,-7.78,0.2855,1,0,180
88,14,0,0,6,2,-5.89,0.2853,1,0,180
89,9,0,0,5,1,-4.59,0.2852,1,0,180
90,23,0,0,8,3,-5.43,0.285,1,0,180
91,6,0,0,3,1,-5.21,0.2848,1,0,180
92,43,1,1,21,6,-4.18,0.2847,1,0,180
93,7,0,0,5,1,-4.07,0.2845,1,0,180
94,65,1,1,17,7,-5.15,0.2843,1,0,180
95,7,0,0,3,1,-4.32,0.2842,1,0,180
96,6,0,0,3,1,-4.76,0.284,1,0,180
97,6,0,0,3,1,-4.21,0.2838,1,0,180
98,7,0,0,5,1,-3.57,0.2837,1,0,180
99,23,0,0,8,3,-5.58,0.2835,1,0,180
100,6,0,0,1,1,-5.36,0.2833,1,0,180
101,21,0,0,10,3,-4.51,0.2832,1,0,180
102,41,0,1,12,4,-4.36,0.283,1,0,180
103,71,0,0,24,8,-4.96,0.2828,1,0,181
104,20,0,0,8,3,-5.0,0.2827,1,0,181
105,13,0,0,5,2,-6.03,0.2825,1,0,181
106,20,0,0,9,3,-5.2,0.2823,1,0,181
107,33,0,0,12,4,-6.88,0.2822,1,0,181
108,69,1,1,11,8,-8.74,0.282,1,0,181
109,7,0,0,5,1,-4.07,0.2818,1,0,181
110,13,0,0,5,2,-6.68,0.2817,1,0,181
111,14,0,0,9,2,-3.29,0.2815,1,0,181
112,20,0,0,7,3,-5.8,0.2813,1,0,181
113,52,0,0,19,7,-4.12,0.2812,1,0,181
114,18,0,0,7,2,-6.53,0.281,1,0,181
115,5,0,0,2,1,-4.5,0.2808,1,0,181
116,40,1,1,16,5,-6.1,0.2807,1,0,181
117,19,0,0,7,2,-6.14,0.2805,1,0,181
118,21,0,0,6,2,-7.11,0.2803,1,0,181
119,6,0,0,2,1,-4.96,0.2802,1,0,181
120,29,0,0,10,3,-4.84,0.28,1,0,181
121,7,0,0,3,1,-4.12,0.2798,1,0,181
